label,original,augmented,method
4,"it 's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds .","It is a courageous attempt to draw from the heartbeat of the world, a salvation to the universal language of rhythm and a zipped sampling of sounds.",back_translation
4,ford deserves to be remembered at oscar time for crafting this wonderful portrait of a conflicted soldier .,It is worth remembering at the time of Oscar for having made this magnificent portrait of a soldier in conflict.,back_translation
4,that rara avis : the intelligent romantic comedy with actual ideas on its mind .,that rara opinion: intelligent romantic comedy with real ideas about his mind.,back_translation
4,hawke draws out the best from his large cast in beautifully articulated portrayals that are subtle and so expressive they can sustain the poetic flights in burdette 's dialogue .,Hawke draws the best out of his great cast in beautifully articulated representations that are subtle and expressive that they can support poetic flights in the bumblebee dialogue.,back_translation
4,dolgin and franco fashion a fascinating portrait of a vietnamese-born youngster who eagerly and easily assimilated as an all-american girl with a brand new name in southern tennessee .,dolgin and Franco fashion a fascinating portrait of a young man born of vietnamese who avidly and easily assimilated as an all-American girl with a new name in the south of Tennessee.,back_translation
4,this is how you use special effects .,Here's how you use special effects.,back_translation
4,gosling provides an amazing performance that dwarfs everything else in the film .,Gosling offers an incredible performance that dwarfs everything else in the movie.,back_translation
4,the movie will reach far beyond its core demographic .,the film will reach far beyond its demographic core.,back_translation
4,the movie is one of the best examples of artful large format filmmaking you are likely to see anytime soon .,the film is one of the best examples of great artful format cinema that you are likely to see at any time soon.,back_translation
4,"but if it is indeed a duty of art to reflect life , than leigh has created a masterful piece of artistry right here .","But if it is indeed an art duty to reflect life, that leigh has created a masterful piece of art here.",back_translation
4,"even with all those rough edges safely sanded down , the american insomnia is still pretty darned good .","even with all these rough edges sanded safely, the American insomnia is still pretty well darned.",back_translation
4,"the director , steven shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun .","The director, Steven Shainberg, succeeded in focusing on his characters, making them bizarre individuals rather than pleasure figures.",back_translation
4,"compelling as it is exotic , fast runner has a plot that rivals shakespeare for intrigue , treachery and murder .","convincing as it is exotic, fast runner has a plot that rivals shakespeare for plot, betrayal and murder.",back_translation
4,"renner 's performance as dahmer is unforgettable , deeply absorbing .","Renner 's performance as dahmer is unforgettable, deeply absorbing.",back_translation
4,hands down the year 's most thought-provoking film .,hands down the most stimulating film of the year.,back_translation
4,"this road movie gives you emotional whiplash , and you 'll be glad you went along for the ride .","This road movie gives you an emotional kick, and you'll be glad you went along for the tour.",back_translation
4,"it 's a good film -- not a classic , but odd , entertaining and authentic .","It's a good movie -- not a classic, but strange, entertaining and authentic.",back_translation
4,"a bold and subversive film that cuts across the grain of what is popular and powerful in this high-tech age , speaking its truths with spellbinding imagery and the entrancing music of philip glass .","a bold and subversive film that crosses the grain of what is popular and powerful in this age of high technology, telling its truths with epic imagery and entangled music of philip glass.",back_translation
4,must-see viewing for anyone involved in the high-tech industry .,must see viewing for anyone involved in the high-tech industry.,back_translation
4,"does what a fine documentary does best : it extends a warm invitation into an unfamiliar world , then illuminates it fully and allows the larger implications of the journey to sink in unobtrusively .","does what a fine documentary does best: it extends a warm invitation into an unknown world, then illuminates completely and allows the larger implications of the journey to sink discreetly.",back_translation
4,a wildly funny prison caper .,A very funny prison hug.,back_translation
4,"often hilarious , well-shot and , importantly , entertaining , hell house is a fascinating document of an event that has to be seen to be believed .","often hilarious, well-shot and, above all, entertaining, hell house is a fascinating document of an event that must be seen to be believed.",back_translation
4,"the comic performances are all spot on , especially lee ross 's turn as ken .","comedic performances are all spot on, especially the turn of lee ross as ken.",back_translation
4,"disney 's live-action division has a history of releasing cinematic flotsam , but this is one occasion when they have unearthed a rare gem .","distney's live-action division has a history of the flowsam cinematic liberation, but it's an opportunity when they discovered a rare jewel.",back_translation
4,"if no one singles out any of these performances as award-worthy , it 's only because we would expect nothing less from this bunch .","If no one distinguishes themselves from these performances as being worthy of a prize, it is only because we expected nothing less from this group.",back_translation
4,a model of what films like this should be like .,a model of what films of this kind should be like.,back_translation
4,"aside from being the funniest movie of the year , simone , andrew niccol 's brilliant anti-hollywood satire , has a wickedly eccentric enchantment to it .","Besides being the funniest film of the year, simone, andrew nicol 's satire anti-Hollywood brilliant, has a terribly eccentric enchantment to him.",back_translation
4,a fast-moving and remarkable film that appears destined to become a landmark in japanese animation .,a fast and remarkable film that seems destined to become a landmark in Japanese animation.,back_translation
4,"a truly moving experience , and a perfect example of how art -- when done right -- can help heal , clarify , and comfort .","A truly moving experience, and a perfect example of how art -- when done correctly -- can help heal, clarify, and comfort.",back_translation
4,the hours is what movies are supposed to be ...,The hours are what movies are supposed to be...,back_translation
4,a remarkable 179-minute meditation on the nature of revolution .,a remarkable 179-minute meditation on the nature of the revolution.,back_translation
4,"full of profound , real-life moments that anyone can relate to , it deserves a wide audience .","full of deep and real moments to which everyone can relate, it deserves a wide audience.",back_translation
4,there are moments in this account of the life of artist frida kahlo that are among cinema 's finest this year .,There are moments in this story of the life of the artist frida kahlo who are among the best in cinema this year.,back_translation
4,"dark , resonant , inventively detailed and packed with fleet turns of plot and a feast of visual amazement .","dark, resonant, inventively detailed and packed with fleeting tricks of the plot and a festival of visual astonishment.",back_translation
4,"the story may not be new , but australian director john polson , making his american feature debut , jazzes it up adroitly .","The story may not be new, but the Australian director john polson, making his debut as an American feature film, jazz it up adroitly.",back_translation
4,"celebrated at sundance , this slight comedy of manners has winning performances and a glossy , glib charm that 's hard to beat .","celebrated at Sundance, this little comedy in ways has winning performances and a brilliant glib charm that's hard to beat.",back_translation
4,"rarely do films come along that are as intelligent , exuberant , and moving as monsoon wedding .","rarely movies come along that are as intelligent, exuberant, and moving like monsoon marriage.",back_translation
4,"somewhat blurred , but kinnear 's performance is razor sharp .","a little blurry, but the performance of the kinnear is clear.",back_translation
4,"finds a way to tell a simple story , perhaps the simplest story of all , in a way that seems compelling and even original .","Finds a way to tell a simple story, perhaps the simplest story of all, in a way that seems convincing and even original.",back_translation
4,it 's a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in the renown chelsea hotel ...,It's a magnificently accomplished lyrical meditation on a bunch of discouraged and vulnerable characters living in the renowned Chelsea hotel ...,back_translation
4,disturbing and brilliant documentary .,troubling and brilliant documentary .,back_translation
4,windtalkers celebrates the human spirit and packs an emotional wallop .,windtalkers celebrates the human mind and wraps up an emotional wallop.,back_translation
4,"an exciting and involving rock music doc , a smart and satisfying look inside that tumultuous world .","An exciting and engaging rock doc, an intelligent and satisfying look inside this tumultuous world.",back_translation
4,a well-made thriller with a certain level of intelligence and non-reactionary morality .,a well-made thriller with a certain level of intelligence and non-reactionary morality.,back_translation
4,"if you 're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .","If you're like me, a sucker for a good old fashion romance and someone who loves without shame to eat, then most of the time Martha offers all the perfect ingredients for more than just satisfying your appetite.",back_translation
4,-lrb- broomfield -rrb- uncovers a story powerful enough to leave the screen sizzling with intrigue .,-lrb- broomfield -rrb- discovers a story powerful enough to let the screen dizzy with intrigue.,back_translation
4,"the level of maturity displayed by this 33-year-old first-time feature director is astonishing , considering her inexperience and her subject matter .","the level of maturity displayed by this first 33-year-old director is amazing, given her inexperience and subject matter.",back_translation
4,... a roller-coaster ride of a movie,...a roller-coaster ride of a movie,back_translation
4,hugh grant and sandra bullock are two such likeable actors .,Câlinh Grant and Sandra Bullock are two equally friendly actors.,back_translation
4,i love the way that it took chances and really asks you to take these great leaps of faith and pays off .,I like the way he took risks and really asks you to take these great leaps of faith and pay.,back_translation
4,bow 's best moments are when he 's getting busy on the basketball court because that 's when he really scores .,The best moments are when he's busy on the basketball field because that's where he really scores.,back_translation
4,"morton is , as usual , brilliant .","Morton is, as usual, brilliant.",back_translation
4,"for anyone who remembers the '60s or is interested in one man 's response to stroke , ram dass : fierce grace is worth seeking out .","for anyone who remembers the 1960s or is interested in a man's response to the attack, ram dass: fierce grace is worth looking for.",back_translation
4,"in scope , ambition and accomplishment , children of the century ... takes kurys ' career to a whole new level .","in the reach, ambition and fulfilment, the children of the century ... brings the career of kurys to a brand new level.",back_translation
4,"this is as powerful a set of evidence as you 'll ever find of why art matters , and how it can resonate far beyond museum walls and through to the most painfully marginal lives .","It is as powerful a body of evidence as you will never find why art counts, and how it can resonate well beyond the walls of the museum and to the most painfully marginal life.",back_translation
4,"the film is exhilarating to watch because sandler , liberated from the constraints of formula , reveals unexpected depths as an actor .","The film is exciting to watch because the sander, freed from the constraints of the formula, reveals unexpected depths as an actor.",back_translation
4,"ranging from funny to shattering and featuring some of the year 's best acting , personal velocity gathers plenty of dramatic momentum .","going from funny to bursting and featuring some of the best actors of the year, personal speed is gaining a lot of dramatic momentum.",back_translation
4,"huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she 'll crack .","Huppert gives erika a personality so intriguing that you find yourself looking at her hypnotically, trying to understand her and wondering if she'll crack.",back_translation
4,an exceedingly clever piece of cinema .,an extremely intelligent cinema piece.,back_translation
4,lead provocatuers testud and parmentier give superlative performances,testud and parmenter lead provocateurs give superlative performance,back_translation
4,"having never been a huge fan of dickens ' 800-page novel , it surprised me how much pleasure i had watching mcgrath 's version .","having never been a big fan of the 800 page novel of dicks, he surprised me how much pleasure I had watching the version of mcgrath.",back_translation
4,"a love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats .","A love for films shines through each frame and the era is recreated with an obvious affection, perfectly marked with some tasty Boogaloo beats.",back_translation
4,"an incendiary , deeply thought-provoking look at one of the most peculiar -lrb- and peculiarly venomous -rrb- bigotries in our increasingly frightening theocracy","a burning look, deeply stimulating of thought to one of the strangest - lrb- and particularly venomous -rrb- bigotries in our increasingly frightening theocracy",back_translation
4,it 's almost impossible not to be moved by the movie 's depiction of sacrifice and its stirring epilogue in post-soviet russia .,it is almost impossible not to be moved by the representation of sacrifice and its agitating epilogue in post-Soviet russia.,back_translation
4,kinnear gives a tremendous performance .,Kinnear gives a huge performance.,back_translation
4,an intriguing and entertaining introduction to johnson .,an intriguing and entertaining introduction to Johnson.,back_translation
4,"it further declares its director , zhang yang of shower , as a boldly experimental , contemporary stylist with a bright future .","He also declares his director, zhang yang shower, as a daringly experimental stylist, contemporary with a bright future.",back_translation
4,it 's also the year 's sweetest movie .,It's also the sweetest movie of the year.,back_translation
4,"the film delivers not just the full assault of reno 's immense wit and insight , but a time travel back to what it felt like during those unforgettably uncertain days .","The film not only delivers the complete assault of the immense spirit and the insight of reno, but a journey through time to what it felt during these unwaveringly uncertain days.",back_translation
4,"an earnest , heartrending look at the divide between religious fundamentalists and their gay relatives .","a serious, warm look at the gap between religious fundamentalists and their gay parents.",back_translation
4,everywhere the camera looks there is something worth seeing .,"Wherever the camera looks, there's something worth seeing.",back_translation
4,"one of the best examples of how to treat a subject , you 're not fully aware is being examined , much like a photo of yourself you did n't know was being taken .","one of the best examples of how to deal with a subject, you ""are not fully conscious is examined, a bit like a photo of yourself you didn't know was taken.",back_translation
4,"mixes likeable personalities , inventive photography and cutting , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , hopeful and always fun .","mix of sympathetic personalities, inventive photography and cup, and wall-to-wall toe-tapping music to paint an image of a subculture that is both exciting, stupid, perverse, full of hope and always fun.",back_translation
4,"though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .","While particularly interesting for students and enthusiasts of international dance and world music, the film is designed to make viewers of all ages, cultural backgrounds and rhythmic ability want to rise and dance.",back_translation
4,"most impressive , though , is the film 's open-ended finale that refuses to entirely close its characters ' emotional wounds .","The most impressive, however, is the open final of the movie that refuses to completely close its emotional wounds of characters.",back_translation
4,"this is one of the most visually stunning and thematically moving epics in recent memory , and in spite of numerous minor flaws , scorsese 's best in more than a decade .","It is one of the most visually amazing and thematic epics in recent memory, and despite many minor defects, scorses 's best in more than a decade.",back_translation
4,full frontal is the antidote for soderbergh fans who think he 's gone too commercial since his two oscar nominated films in 2000,full frontal is the antidote for soderbergh fans who think he's gone too far to advertising since his two Oscar films nominated in 2000,back_translation
4,"it is risky , intelligent , romantic and rapturous from start to finish .","He's risky, smart, romantic and raptured from start to finish.",back_translation
4,a worthwhile way to spend two hours .,a good way to spend two hours.,back_translation
4,two generations within one family test boundaries in this intelligent and restrained coming-of-age drama .,Two generations within a single family test the limits in this intelligent and restricted drama of the arrival of age.,back_translation
4,an excellent romp that boasts both a heart and a mind .,An excellent break that boasts both a heart and a mind.,back_translation
4,tender yet lacerating and darkly funny fable .,tender but lacerating and fable darkly funny.,back_translation
4,"this delicately observed story , deeply felt and masterfully stylized , is a triumph for its maverick director .","This delicately observed story, deeply felt and magisterally stylized, is a triumph for its mavelic director.",back_translation
4,"sensitive , insightful and beautifully rendered film .","sensitive, insightful and beautifully rendered film.",back_translation
4,"it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment .","It could change America, not only because it is full of necessary discussion points, but because it is so accessible that it makes the complex policy understandable to viewers looking for nothing but energetic entertainment.",back_translation
4,"andy garcia enjoys one of his richest roles in years and mick jagger gives his best movie performance since , well , performance .","andy garcia enjoys one of his richest roles in years and Mick Jagger has been giving his best film performance since, well, performance.",back_translation
4,"dazzling and sugar-sweet , a blast of shallow magnificence that only sex , scandal , and a chorus line of dangerous damsels can deliver .","dazzling and sweet, an explosion of shallow magnificence that only sex, scandal, and a chorus line of dangerous ladies can deliver.",back_translation
4,"as the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing .","While history moves inexorably within its seven-day time frame, the image becomes more and more enchanting.",back_translation
4,"-lrb- a -rrb- rare , beautiful film .","- lrb- a -rrb- rare, beautiful movie.",back_translation
4,"while not all transitions to adulthood are so fraught , there 's much truth and no small amount of poetry in girls ca n't swim .","Although not all transitions to adulthood are so tiring, there is a lot of truth and no small amount of poetry in girls do not swim.",back_translation
4,"it 's -lrb- ricci 's -rrb- best work yet , this girl-woman who sincerely believes she can thwart the world 's misery with blind good will .","It is -lrb- ricci's -rrb- even better job, this girl-woman who sincerely believes that she can counter the misery of the world with blind goodwill.",back_translation
4,"... mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return .","... bewitching, an opening visit of the eyes of the modern culture of Beijing in a journey of rebellion, retreat into oblivion and return.",back_translation
4,provides an intriguing window into the imagination and hermetic analysis of todd solondz .,offers an intriguing window in the imagination and hermetic analysis of todd solondz.,back_translation
4,"it is a kickass , dense sci-fi action thriller hybrid that delivers and then some .","It's a kickass, dense sci-fi action thriller hybrid that delivers and then some.",back_translation
4,it 's a movie -- and an album -- you wo n't want to miss .,It's a movie -- and an album -- you don't want to miss.,back_translation
4,a budget affair that exposes the generally sad existence of the bedouins while providing a precious twinkle of insight into their lives .,a budget affair that exposes the generally sad existence of Bedouins while providing valuable lucidity in their lives .,back_translation
4,fans of behan 's work and of irish movies in general will be rewarded by borstal boy .,fans of Behan ' s work and Irish films in general will be rewarded by borstal boy.,back_translation
4,stay clear of reminding yourself that it 's a `` true story '' and you 're likely to have one helluva time at the movies .,"Stay free to remember that it's a ""true story"" and you're likely to have a helluva time in the movies.",back_translation
4,... always remains movingly genuine .,... always remains as authentic.,back_translation
4,"-lrb- a -rrb- superbly controlled , passionate adaptation of graham greene 's 1955 novel .","-lrb- a -rrb- superbly controlled, the passionate adaptation of graham rod 's 1955 novel.",back_translation
4,a refreshingly honest and ultimately touching tale of the sort of people usually ignored in contemporary american film .,A refreshing and finally touching story of the kind of people generally ignored in contemporary American film.,back_translation
4,a comic gem with some serious sparkles .,A comic gem with serious shrapnel.,back_translation
4,"the movie is a blast of educational energy , as bouncy animation and catchy songs escort you through the entire 85 minutes .","The film is a breath of educational energy, as bonus animation and catchy songs escort you through all 85 minutes.",back_translation
4,"a lighthearted , feel-good film that embraces the time-honored truth that the most powerful thing in life is love .","a light film, well-being that embraces the honorable truth of time that the most powerful thing in life is love.",back_translation
4,"rich in detail , gorgeously shot and beautifully acted , les destinees is , in its quiet , epic way , daring , inventive and refreshingly unusual .","rich in details, beautifully turned and beautifully played, the destinees is, in its calm, epic way, bold, inventive and refreshing unusual.",back_translation
4,"an offbeat , sometimes gross and surprisingly appealing animated film about the true meaning of the holidays .","an animated film offbeat, sometimes rude and surprisingly attractive on the real meaning of vacation.",back_translation
4,"another great ` what you do n't see ' is much more terrifying than what you do see thriller , coupled with some arresting effects , incandescent tones and stupendous performances","Another great ‘what you don't see' is much more terrifying than what you see thriller, coupled with some shutdown effects, incandescent tones and amazing performance",back_translation
4,one of the best of the year .,one of the best of the year.,back_translation
4,"the movie has a soft , percolating magic , a deadpan suspense .","the movie has a soft, percolating magic, a vacuum suspense.",back_translation
4,"at times funny and at other times candidly revealing , it 's an intriguing look at two performers who put themselves out there because they love what they do .","Sometimes funny and at other moments frankly revealing, it's an intriguing look at two artists who get there because they love what they do.",back_translation
4,"it 's amazingly perceptive in its subtle , supportive but unsentimental look at the marks family .","he is surprisingly perceptive in his subtle, supportive but insentimental look at the brand family.",back_translation
4,"if you liked such movies as notting hill , four weddings and a funeral , bridget jones ' diary or high fidelity , then you wo n't want to miss about a boy .","If you liked movies like Notting Hill, four weddings and a funeral, Bridget Jones' newspaper or high fidelity, then you don't want to miss about a boy.",back_translation
4,"tim allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy .","tim allen is big in his role, but never removes the scenes from his other casting, because there are a lot of laughs and good lines for everyone in this comedy.",back_translation
4,an enchanting spectacular for potter fans anxious to ride the hogwarts express toward a new year of magic and mischief .,a spectacular enchantment for potter enthusiasts eager to mount the hogwarts express towards a new year of magic and malice.,back_translation
4,"it turns out to be a cut above the norm , thanks to some clever writing and sprightly acting .","it turns out to be a cut above the norm, thanks to some intelligent writings and brilliant action.",back_translation
4,a frisky and fresh romantic comedy exporing sexual politics and the challenges of friendships between women .,a frantic and fresh romantic comedy expounding sexual politics and the challenges of friendships between women.,back_translation
4,go see it and enjoy .,Go to him and enjoy it.,back_translation
4,"chicago is sophisticated , brash , sardonic , completely joyful in its execution .","chicago is sophisticated, bramsh, sardonic, completely joyful in its execution.",back_translation
4,"on its own cinematic terms , it successfully showcases the passions of both the director and novelist byatt .","On his own cinematic terms, he successfully highlighted the passions of the director and novelist byatt.",back_translation
4,"this is a terrific character study , a probe into the life of a complex man .","It's a wonderful study of character, a probe in the life of a complex man.",back_translation
4,"eastwood is an icon of moviemaking , one of the best actors , directors and producers around , responsible for some excellent work .","Eastwood is an icon of film production, one of the best actors, directors and producers around, responsible for an excellent work.",back_translation
4,a historical epic with the courage of its convictions about both scope and detail .,a historical epic with the courage of his convictions on scope and detail.,back_translation
4,an epic of grandeur and scale that 's been decades gone from the popcorn pushing sound stages of hollywood .,an epic of magnitude and scale that has been past decades of popcorn pushing the Hollywood sound stages.,back_translation
4,it will delight newcomers to the story and those who know it from bygone days .,He will delight the newcomers to history and those who know it from past days.,back_translation
4,a wonderful character-based comedy .,a wonderful comedy based on the character.,back_translation
4,"thoughtful , even stinging at times , and lots of fun .","pensive, even stinging sometimes, and lots of fun.",back_translation
4,"... a cute and sometimes side-splittingly funny blend of legally blonde and drop dead gorgeous , starring piper perabo in what could be her breakthrough role .","... a cute mix and sometimes side-splittingly funny of legally blonde and falling gorgeous dead, star piper perabo in what could be his role of breakthrough.",back_translation
4,offers a breath of the fresh air of true sophistication .,offers a breath of fresh air from true sophistication.,back_translation
4,"mr. parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .","Parker has brilliantly updated his source and grasped its essence, composing a poem of your painful and hilarious on alienated work, or a sitcom of absurd work.",back_translation
4,"this is cool , slick stuff , ready to quench the thirst of an audience that misses the summer blockbusters .","It's cool, slick stuff, ready to quench the thirst of an audience that misses summer blockbusters.",back_translation
4,"with a cast that includes some of the top actors working in independent film , lovely & amazing involves us because it is so incisive , so bleakly amusing about how we go about our lives .","with a casting that includes some of the best actors working in the independent movie, beautiful & amazing involves us because it is so incisive, so darkly fun on how we go in our lives.",back_translation
4,this is a very fine movie -- go see it .,It's a beautiful movie -- go see it.,back_translation
4,provide -lrb- s -rrb- nail-biting suspense and credible characters without relying on technology-of-the-moment technique or pretentious dialogue .,provide -lrb- s -rrb- suspense nail-biting and credible characters without relying on the technique of motion technology or pretentious dialogue.,back_translation
4,it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times .,"It is intensely personal and yet, unlike the feathers, shows us with eagerness the character of the times.",back_translation
4,an amazing and incendiary movie that dives straight into the rough waters of contradiction .,An incredible and incendiary film that plunges directly into the rough waters of contradiction.,back_translation
4,"a highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings . .","a very intriguing thriller, coupled with some ingenious plot devices and some sumptuous settings built. .",back_translation
4,good actress .,Good actress.,back_translation
4,a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,"an object classifies a legend that may have nothing to prove, but still has the chops and the reader to show how it did.",back_translation
4,binoche and magimel are perfect in these roles .,binoche and magimel are perfect in these roles.,back_translation
4,"doug liman , the director of bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie 's spycraft and uses damon 's ability to be focused and sincere .","doug liman, the director of bourne, directs traffic well, gets a pretty wintry look from its locations, absorbs us with the spy of the film and uses Damon's ability to be concentrated and sincere.",back_translation
4,"lauren ambrose comes alive under the attention from two strangers in town - with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist .","Lauren ambrose comes to life under the attention of two strangers in town - with honest performances and realistic interaction between the characters, it's a story of coming-of-age with a twist.",back_translation
4,"yeah , these flicks are just that damn good .","Yeah, those movies are perfect.",back_translation
4,a worthy entry into a very difficult genre .,a worthy entry in a very difficult genre.,back_translation
4,"throwing caution to the wind with an invitation to the hedonist in us all , nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another .","Throwing caution into the wind with an invitation to the hedonist in all of us, nair built this film in such a way that even the most cynical curmudgeon with being himself smiling at some point or another.",back_translation
4,... one of the most ingenious and entertaining thrillers i 've seen in quite a long time .,...one of the most ingenious and entertaining thrillers I've seen for a long time.,back_translation
4,the inherent strength of the material as well as the integrity of the filmmakers gives this coming-of-age story restraint as well as warmth .,the inherent strength of the material as well as the integrity of the filmmakers give this restraint of the history of the coming-of-age as well as the warmth.,back_translation
4,"leave it to rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago .","leave it to rohmer, now 82, to find a way to fold the current technique at the service of a vision of the past that is faithful to both architectural glories and command open spaces of the city as it was more than two centuries ago.",back_translation
4,"a taut , intelligent psychological drama .",A smart psychological drama.,back_translation
4,"barney has created a tour de force that is weird , wacky and wonderful .","Barney created a power trick that's weird, jerky and wonderful.",back_translation
4,a work of astonishing delicacy and force .,an amazing work of delicacy and strength.,back_translation
4,a loving little film of considerable appeal .,A little movie full of love and attraction.,back_translation
4,"parker holds true to wilde 's own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness .","Parker is interested in the own wild vision of a pure comedy with absolutely no meaning, and no desire to be anything but a polite, sophisticated entertainment that is in love with his own intelligence.",back_translation
4,"-lrb- director peter -rrb- jackson and his crew have so steeped themselves in the majesty of tolkien 's writing that every frame produces new joys , whether you 're a fan of the books or not .","-lrb- Director Peter-rrb- Jackson and his crew have imbued themselves with the majesty of writing tolkian that each frame produces new joys, whether you are a fan of books or not.",back_translation
4,ice cube holds the film together with an engaging and warm performance ...,Ice cubes holds the film with an exciting and warm performance ...,back_translation
4,"it 's obviously struck a responsive chord with many south koreans , and should work its magic in other parts of the world .","He obviously hit a reactive deal with many South Koreans, and should work his magic in other parts of the world.",back_translation
4,"children may not understand everything that happens -- i 'm not sure even miyazaki himself does -- but they will almost certainly be fascinated , and undoubtedly delighted .","Children may not understand everything that is happening -- I'm not sure even Miyazaki himself does -- but they will almost certainly be fascinated, and certainly delighted.",back_translation
4,"the unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right .","the unique tug of war with spectator expectations is undeniable, if not a pleasure in itself.",back_translation
4,energetic and boldly provocative .,energetic and boldly provocative.,back_translation
4,"the kooky yet shadowy vision clooney sustains throughout is daring , inventive and impressive .","The frightening but shady clooney vision supports throughout is bold, inventive and impressive.",back_translation
4,"awkward but sincere and , ultimately , it wins you over .","embarrassing but sincere and, ultimately, it earns you more.",back_translation
4,a great comedy filmmaker knows great comedy need n't always make us laugh .,A great comedy filmmaker knows that great comedy doesn't always have to make us laugh.,back_translation
4,remarkably accessible and affecting .,remarkably accessible and touching.,back_translation
4,"this cheery , down-to-earth film is warm with the cozy feeling of relaxing around old friends .","This gay film, land-to-earth is warm with the comfortable feeling of relaxing around old friends.",back_translation
4,"if this movie were a book , it would be a page-turner , you ca n't wait to see what happens next .","If this film were a book, it would be a page-turn, you don't wait to see what happens next.",back_translation
4,"together , tok and o orchestrate a buoyant , darkly funny dance of death .","Together, tok and o orchestrate a floating, darkly funny dance of death.",back_translation
4,"guaranteed to move anyone who ever shook , rattled , or rolled .","guaranteed to move anyone who has ever shaken, grated, or rolled.",back_translation
4,"a masterful film from a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview .","a masterful film by a master filmmaker, unique in his deceptive frenzy, convincing in his vision of the fatalist world.",back_translation
4,an inspiring and heart-affecting film about the desperate attempts of vietnamese refugees living in u.s. relocation camps to keep their hopes alive in 1975 .,an inspiring and breathtaking film about the desperate attempts of Vietnamese refugees living in resettlement camps to keep their hopes alive in 1975.,back_translation
4,"this is what imax was made for : strap on a pair of 3-d goggles , shut out the real world , and take a vicarious voyage to the last frontier -- space .","This is what imax was made for: strap on a pair of 3-d glasses, close the real world, and take a vicar trip to the last border -- space.",back_translation
4,"... if you 're in a mind set for goofy comedy , the troopers will entertain with their gross outs , bawdy comedy and head games .","...if you're in a state of mind for stupid comedy, the soldiers will entertain with their crude outings, sloppy comedy and head games.",back_translation
4,there are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory .,There are just enough twists in the story to make it much more satisfying than almost any horror movie in recent memory.,back_translation
4,"a breezy , diverting , conventional , well-acted tale of two men locked in an ongoing game of cat-and-cat .","a breezy, detouring, conventional, well-acted tale of two men locked in a chat-and-chat running game.",back_translation
4,"in his debut as a film director , denzel washington delivers a lean and engaging work .","in his early days as a film director, denzel washington delivered a meagre and engaging work.",back_translation
4,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,The way coppola professes her love for movies -- both colorful pop junk and classics that unequivocally call art -- is giddyly entertaining.,back_translation
4,a beautiful and haunting examination of the stories we tell ourselves to make sense of the mundane horrors of the world .,a beautiful and haunting examination of the stories we tell each other to give meaning to the world's worldly horrors.,back_translation
4,diane lane shines in unfaithful .,dane lane shines in unfaithful.,back_translation
4,thurman and lewis are hilarious throughout .,thurman and lewis are hilarious throughout.,back_translation
4,"ana is a vivid , vibrant individual and the movie 's focus upon her makes it successful and accessible .","ana is a lively, vibrant individual and the fact that the film focuses on it makes success and accessibility.",back_translation
4,... a polished and relatively sincere piece of escapism .,... a polite and relatively sincere piece of escape.,back_translation
4,"as an entertainment , the movie keeps you diverted and best of all , it lightens your wallet without leaving a sting .","As an entertainment, the film keeps you hijacked and the best of all, it lightens your wallet without leaving a bite.",back_translation
4,"chicago is , in many ways , an admirable achievement .","chicago is, in many respects, an admirable achievement.",back_translation
4,a charming yet poignant tale of the irrevocable ties that bind .,A charming tale but poignant of irrevocable bonds that bind.,back_translation
